[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 0, 50.0]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 0, 50.0]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 0, 50.0]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 0, 50.0]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 0, 50.0]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 0, 50.0]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 1, 50.30102999566398]
[2.3057371882355397, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 2, 50.47712125471966]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 3, 50.60205999132796]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 3, 50.60205999132796]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 3, 50.60205999132796]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 3, 50.60205999132796]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 3, 50.60205999132796]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7565504655429662, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7565504655429662, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 4, 50.69897000433602]
[2.305844409384054, -1.7566576866914811, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.7565504655429662, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 5, 50.778151250383644]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 6, 50.84509804001426]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 6, 50.84509804001426]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 6, 50.84509804001426]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 6, 50.84509804001426]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 6, 50.84509804001426]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 6, 50.84509804001426]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 7, 50.903089986991944]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 7, 50.903089986991944]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 7, 50.903089986991944]
[2.305844409384054, -1.749688312038022, -1.5406070724342507, -2.9579634346507913, 7, 50.903089986991944]
