[0.369917722562362, 2.368839804363983, 0, -5.2167071550298587, 3]
[-1.6752361168537746, 1.9531694618403055, 0, -4.5452155332154476, 7]
[0.33241766232017733, 2.49587494410864, 0, -4.4752644603998464, 4]
[0.4847968384901282, 2.3604297658357583, 0, -4.4683271792428867, 23]
[-1.904558769024578, 2.3374378597079994, 0, -4.0961140723907681, 1]
[-2.262745995615899, 0.8771938233974534, 0, -4.0034911315539858, 27]
[-1.5345036713308782, 1.850191723144512, 0, -3.9768775526348246, 15]
[-2.1569805469378425, -1.3607207795759488, 0, -3.9345081407525933, 22]
[-2.4223222884227527, -1.3135910576882992, 0, -3.8553503924869306, 20]
[-0.9237673435338336, 2.2593953826564475, 0, -3.8493798727604762, 6]
[-0.943690088190734, 2.280417128364048, 0, -3.8487521510119311, 12]
[-0.8205416594790407, 2.40497951574463, 0, -3.7368581935846437, 4]
[2.370039323803466, -0.4041542857820408, 0, -3.6499762190594707, 20]
[3.089167980838778, 0.4727279306101826, 0, -3.6020176673663031, 13]
[-2.352415099636749, -0.9714867733023467, 0, -3.5294383793279369, 15]
[-0.7183077568602463, -2.959526064211667, 0, -3.5166822430215161, 19]
[0.469605159331973, 3.092652618316608, 0, -3.4559837503824471, 20]
[-2.2734411521824693, 2.3417936565552866, 0, -3.3781324853087487, 14]
[-2.1113854057856214, 2.0846274106914384, 0, -3.348579524477425, 17]
[-2.3815587311580613, 2.321904418027981, 0, -3.340381614293618, 1]
[-0.7597615403945848, 2.611343767917269, 0, -3.3393710479178651, 26]
[-0.7252167207826359, 2.7447048649293713, 0, -3.3360916681932111, 22]
[2.0404194233044315, 1.850707717540268, 0, -3.3312462773461387, 18]
[-2.2979743402715758, 0.9843129197111287, 0, -3.3193946743965443, 13]
[-0.8100877470455514, 2.3721904173234343, 0, -3.3085474227143576, 14]
[-2.386906309441347, 2.2482445427273916, 0, -3.3047509181008485, 5]
[-0.49215478454908457, -2.4029758491948776, 0, -3.2766421192950643, 16]
[-0.9299592762829003, 2.2868436040202766, 0, -3.2534683312611179, 5]
[-0.9200414619229229, 2.214376546933252, 0, -3.2187731899900038, 12]
[1.1299104552511485, -2.3752059689869407, 0, -3.0856521234148606, 21]
[-2.292492737469913, -1.4501888468192319, 0, -3.0532589615595791, 25]
[2.5897323143288045, 2.2960510884328507, 0, -3.012222367013734, 0]
[0.9626478563153125, 2.2637377770518965, 0, -3.005256842472388, 14]
[-0.7666973092206497, -3.242297694311646, 0, -2.9980735646997667, 24]
[-2.512333154965467, 1.6289373469800692, 0, -2.9497724814470172, 14]
[-2.5768056495312393, -1.2788787074283778, 0, -2.865888856714955, 28]
[-2.351899105240994, 2.3940833224004923, 0, -2.8372016719163589, 17]
[-2.4090538611033234, 2.3767874583038022, 0, -2.8365725980378045, 7]
[2.337075993508379, 2.206455697897108, 0, -2.8355614459604928, 23]
[-2.3939962064635467, 2.464439493323062, 0, -2.8353756541136836, 21]
[-2.512842448135304, 2.284223424685985, 0, -2.7998272475866779, 16]
[-2.3939358954302765, 2.4062795535728974, 0, -2.7997999213047806, 12]
[0.9364661666501561, 2.250589971799008, 0, -2.7972133963356338, 3]
[-2.4372057111886374, 0.523717558627121, 0, -2.7960025141995248, 10]
[2.252794675126327, 2.2196973203128616, 0, -2.7807705043232835, 29]
[1.2292762331766527, 2.257572649206505, 0, -2.756908320005385, 14]
[-2.324672024332488, -0.6264272482861579, 0, -2.7469054236472377, 10]
[-0.872033879439897, 2.365435581597179, 0, -2.7223448542678206, 9]
[-2.4606130933233685, 0.8067773414416131, 0, -2.7045953413046311, 14]
[1.143587657351631, 2.4630456383319297, 0, -2.6793218458988375, 16]
[-1.0401810401970284, 2.282514612076665, 0, -2.668210091197222, 8]
[1.2030208300263885, -2.367734102087363, 0, -2.6282926650431393, 22]
[2.761739381215225, -2.1472838730331887, 0, -2.6200581275210473, 16]
[-1.4247979018125059, 2.2178075746037313, 0, -2.6075848950734231, 24]
[-0.506033023427134, -2.60216978963429, 0, -2.5695947828886436, 25]
